	Speaking and Listening	SL.2.2	Recount or describe key ideas or details from a text read aloud or information presented orally or through other medi
	Speaking and Listening	SL.2.3	Ask and answer questions about what a speaker says in order to clarify comprehension, gather additional information, or deepen understanding of a topic or issue.
	Speaking and Listening	SL.2.4	Tell a story or recount an experience with appropriate facts and relevant, descriptive details, speaking audibly in coherent sentences.
	Speaking and Listening	SL.2.5	Create audio recordings of stories or poems; add drawings or other visual displays to stories or recounts of experiences when appropriate to clarify ideas, thoughts, and feelings.
	Speaking and Listening	SL.2.6	Produce complete sentences when appropriate to task and situation in order to provide requested detail or clarification. (See grade 2 Language standards 1 and 3 on page 26 for specific expectations.)
	Speaking and Listening	SL.3.1	Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher- led) with diverse partners on grade 3 topics and texts, building on others’ ideas and expressing their own clearly.
	Speaking and Listening	SL.3.1.A	Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion.
	Speaking and Listening	SL.3.1.B	Follow agreed-upon rules for discussions (e.g., gaining the floor in respectful ways, listening to others with care, speaking one at a time about the topics and texts under discussion).
	Speaking and Listening	SL.3.1.C	Ask questions to check understanding of information presented, stay on topic, and link their comments to the remarks of others.
	Speaking and Listening	SL.3.1.D	Explain their own ideas and understanding in light of the discussion.
	Speaking and Listening	SL.3.2	Determine the main ideas and supporting details of a text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.
	Speaking and Listening	SL.3.3	Ask and answer questions about information from a speaker, offering appropriate elaboration and detail.
	Speaking and Listening	SL.3.4	Report on a topic or text, tell a story, or recount an experience with appropriate facts and relevant, descriptive details, speaking clearly at an understandable pace.
	Speaking and Listening	SL.3.5	Create engaging audio recordings of stories or poems that demonstrate fluid reading at an understandable pace; add visual displays when appropriate to emphasize or enhance certain facts or details.
	Speaking and Listening	SL.3.6	Speak in complete sentences when appropriate to task and situation in order to provide requested detail or clarification. (See grade 3 Language standards 1 and 3 on page 28 for specific expectations.)
	Speaking and Listening	SL.4.1	Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher- led) with diverse partners on grade 4 topics and texts, building on others’ ideas and expressing their own clearly.
	Speaking and Listening	SL.4.1.A	Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion.
	Speaking and Listening	SL.4.1.B	Follow agreed-upon rules for discussions and carry out assigned roles.
	Speaking and Listening	SL.4.1.C	Pose and respond to specific questions to clarify or follow up on information, and make comments that contribute to the discussion and link to the remarks of others.
	Speaking and Listening	SL.4.1.D	Review the key ideas expressed and explain their own ideas and understanding in light of the discussion.
	Speaking and Listening	SL.4.2	Paraphrase portions of a text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.
	Speaking and Listening	SL.4.3	Identify the reasons and evidence a speaker provides to support particular points.
	Speaking and Listening	SL.4.4	Report on a topic or text, tell a story, or recount an experience in an organized manner, using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace.
	Speaking and Listening	SL.4.5	Add audio recordings and visual displays to presentations when appropriate to enhance the development of main ideas or themes.
	Speaking and Listening	SL.4.6	Differentiate between contexts that call for formal English (e.g., presenting ideas) and situations where informal discourse is appropriate (e.g., small-group discussion); use formal English when appropriate to task and situation. (See grade 4 Language standards 1 on page 28 for specific expectations.)
	Speaking and Listening	SL.5.1	Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher- led) with diverse partners on grade 5 topics and texts, building on others’ ideas and expressing their own clearly.
	Speaking and Listening	SL.5.1.A	Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion.
	Speaking and Listening	SL.5.1.B	Follow agreed-upon rules for discussions and carry out assigned roles.
	Speaking and Listening	SL.5.1.C	Pose and respond to specific questions by making comments that contribute to the discussion and elaborate on the remarks of others.
	Speaking and Listening	SL.5.1.D	Review the key ideas expressed and draw conclusions in light of information and knowledge gained from the discussions.
	Speaking and Listening	SL.5.2	Summarize a written text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.
	Speaking and Listening	SL.5.3	Summarize the points a speaker makes and explain how each claim is supported by reasons and evidence.
	Speaking and Listening	SL.5.4	Report on a topic or text or present an opinion, sequencing ideas logically and using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace.
	Speaking and Listening	SL.5.5	Include multimedia components (e.g., graphics, sound) and visual displays in presentations when appropriate to enhance the development of main ideas or themes.
	Speaking and Listening	SL.5.6	Adapt speech to a variety of contexts and tasks, using formal English when appropriate to task and situation. (See grade 5 Language standards 1 and 3 on page 28 for specific expectations.)
	Speaking and Listening	SL.6.1	Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher- led) with diverse partners on grade 6 topics, texts, and issues, building on others’ ideas and expressing their own clearly.
	Speaking and Listening	SL.6.1.A	Come to discussions prepared, having read or studied required material; explicitly draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion.
	Speaking and Listening	SL.6.1.B	Follow rules for collegial discussions, set specific goals and deadlines, and define individual roles as neede
	Speaking and Listening	SL.6.1.C	Pose and respond to specific questions with elaboration and detail by making comments that contribute to the topic, text, or issue under discussion.
	Speaking and Listening	SL.6.1.D	Review the key ideas expressed and demonstrate understanding of multiple perspectives through reflection and paraphrasing.
	Speaking and Listening	SL.6.2	Interpret information presented in diverse media and formats (e.g., visually, quantitatively, orally) and explain how it contributes to a topic, text, or issue under study.
	Speaking and Listening	SL.6.3	Delineate a speaker’s argument and specific claims, distinguishing claims that are supported by reasons and evidence from claims that are not.
	Speaking and Listening	SL.6.4	Present claims and findings, sequencing ideas logically and using pertinent descriptions, facts, and details to accentuate main ideas or themes; use appropriate eye contact, adequate volume, and clear pronunciation.
	Speaking and Listening	SL.6.5	Include multimedia components (e.g., graphics, images, music, sound) and visual displays in presentations to clarify information.
	Speaking and Listening	SL.6.6	Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate.
	Speaking and Listening	SL.7.1	Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher- led) with diverse partners on grade 7 topics, texts, and issues, building on others’ ideas and expressing their own clearly.
	Speaking and Listening	SL.7.1.A	Come to discussions prepared, having read or researched material under study; explicitly draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion.
	Speaking and Listening	SL.7.1.B	Follow rules for collegial discussions, track progress toward specific goals and deadlines, and define individual roles as neede
	Speaking and Listening	SL.7.1.C	Pose questions that elicit elaboration and respond to others’ questions and comments with relevant observations and ideas that bring the discussion back on topic as neede
	Speaking and Listening	SL.7.1.D	Acknowledge new information expressed by others and, when warranted, modify their own views.
	Speaking and Listening	SL.7.2	Analyze the main ideas and supporting details presented in diverse media and formats (e.g., visually, quantitatively, orally) and explain how the ideas clarify a topic, text, or issue under study.
	Speaking and Listening	SL.7.3	Delineate a speaker’s argument and specific claims, evaluating the soundness of the reasoning and the relevance and sufficiency of the evidence.
	Speaking and Listening	SL.7.4	Present claims and findings, emphasizing salient points in a focused, coherent manner with pertinent descriptions, facts, details, and examples; use appropriate eye contact, adequate volume, and clear pronunciation.
	Speaking and Listening	SL.7.5	Include multimedia components and visual displays in presentations to clarify claims and findings and emphasize salient points.
	Speaking and Listening	SL.7.6	Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate.
	Speaking and Listening	SL.8.1	Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher- led) with diverse partners on grade 8 topics, texts, and issues, building on others’ ideas and expressing their own clearly.
	Speaking and Listening	SL.8.1.A	Come to discussions prepared, having read or researched material under study; explicitly draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion.
	Speaking and Listening	SL.8.1.B	Follow rules for collegial discussions and decision-making, track progress toward specific goals and deadlines, and define individual roles as neede
	Speaking and Listening	SL.8.1.C	Pose questions that connect the ideas of several speakers and respond to others’ questions and comments with relevant evidence, observations, and ideas.
	Speaking and Listening	SL.8.1.D	Acknowledge new information expressed by others, and, when warranted, qualify or justify their own views in light of the evidence presente
	Speaking and Listening	SL.8.2	Analyze the purpose of information presented in diverse media and formats (e.g., visually, quantitatively, orally) and evaluate the motives (e.g., social, commercial, political) behind its presentation.
	Speaking and Listening	SL.8.3	Delineate a speaker’s argument and specific claims, evaluating the soundness of the reasoning and relevance and sufficiency of the evidence and identifying when irrelevant evidence is introduce
	Speaking and Listening	SL.8.4	Present claims and findings, emphasizing salient points in a focused, coherent manner with relevant evidence, sound valid reasoning, and well-chosen details; use appropriate eye contact, adequate volume, and clear pronunciation.
	Speaking and Listening	SL.8.5	Integrate multimedia and visual displays into presentations to clarify information, strengthen claims and evidence, and add interest.
	Speaking and Listening	SL.8.6	Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate.
	Speaking and Listening	SL.9.1	Initiate and participate effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grades 9–10 topics, texts, and issues, building on others’ ideas and expressing their own clearly and persuasively.
	Speaking and Listening	SL.9.1.A	Come to discussions prepared, having read and researched material under study; explicitly draw on that preparation by referring to evidence from texts and other research on the topic or issue to stimulate a thoughtful, well-reasoned exchange of ideas.
	Speaking and Listening	SL.9.1.B	Work with peers to set rules for collegial discussions and decision-making (e.g., informal consensus, taking votes on key issues, presentation of alternate views), clear goals and deadlines, and individual roles as neede
	Speaking and Listening	SL.9.1.C	Propel conversations by posing and responding to questions that relate the current discussion to broader themes or larger ideas; actively incorporate others into the discussion; and clarify, verify, or challenge ideas and conclusions.
	Speaking and Listening	SL.9.1.D	Respond thoughtfully to diverse perspectives, summarize points of agreement and disagreement, and, when warranted, qualify or justify their own views and understanding and make new connections in light of the evidence and reasoning presente
	Speaking and Listening	SL.9.2	Integrate multiple sources of information presented in diverse media or formats (e.g., visually, quantitatively, orally) evaluating the credibility and accuracy of each source.
	Speaking and Listening	SL.9.3	Evaluate a speaker’s point of view, reasoning, and use of evidence and rhetoric, identifying any fallacious reasoning or exaggerated or distorted evidence.
	Speaking and Listening	SL.9.4	Present information, findings, and supporting evidence clearly, concisely, and logically such that listeners can follow the line of reasoning and the organization, development, substance, and style are appropriate to purpose, audience, and task.
	Speaking and Listening	SL.9.5	Make strategic use of digital media (e.g., textual, graphical, audio, visual, and interactive elements) in presentations to enhance understanding of findings, reasoning, and evidence and to add interest.
	Speaking and Listening	SL.9.6	Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate.
	Speaking and Listening	SL.11.1	Initiate and participate effectively in a range of collaborative discussions (one- on-one, in groups, and teacher-led) with diverse partners on grades 11–12 topics, texts, and issues, building on others’ ideas and expressing their own clearly and persuasively.
	Speaking and Listening	SL.11.1.A	Come to discussions prepared, having read and researched material under study; explicitly draw on that preparation by referring to evidence from texts and other research on the topic or issue to stimulate a thoughtful, well- reasoned exchange of ideas.
	Speaking and Listening	SL.11.1.B	Work with peers to promote civil, democratic discussions and decision- making, set clear goals and deadlines, and establish individual roles as neede
	Speaking and Listening	SL.11.1.C	Propel conversations by posing and responding to questions that probe reasoning and evidence; ensure a hearing for a full range of positions on a topic or issue; clarify, verify, or challenge ideas and conclusions; and promote divergent and creative perspectives.
	Speaking and Listening	SL.11.1.D	Respond thoughtfully to diverse perspectives; synthesize comments, claims, and evidence made on all sides of an issue; resolve contradictions when possible; and determine what additional information or research is required to deepen the investigation or complete the task.
	Speaking and Listening	SL.11.2	Integrate multiple sources of information presented in diverse formats and media (e.g., visually, quantitatively, orally) in order to make informed decisions and solve problems, evaluating the credibility and accuracy of each source and noting any discrepancies among the dat
	Speaking and Listening	SL.11.3	Evaluate a speaker’s point of view, reasoning, and use of evidence and rhetoric, assessing the stance, premises, links among ideas, word choice, points of emphasis, and tone use
	Speaking and Listening	SL.11.4	Present information, findings, and supporting evidence, conveying a clear and distinct perspective, such that listeners can follow the line of reasoning, alternative or opposing perspectives are addressed, and the organization, development, substance, and style are appropriate to purpose, audience, and a range of formal and informal tasks.
	Speaking and Listening	SL.11.5	Make strategic use of digital media (e.g., textual, graphical, audio, visual, and interactive elements) in presentations to enhance understanding of findings, reasoning, and evidence and to add interest.
	Speaking and Listening	SL.11.6	Adapt speech to a variety of contexts and tasks, demonstrating a command of formal English when indicated or appropriate.
	Writing	W.K.1	Use a combination of drawing, dictating, and writing to compose opinion pieces in which they tell a reader the topic or the name of the book they are writing about and state an opinion or preference about the topic or book (e.g., My favorite book is . . .).
	Writing	W.K.2	Use a combination of drawing, dictating, and writing to compose informative/explanatory texts in which they name what they are writing about and supply some information about the topi
	Writing	W.K.3	Use a combination of drawing, dictating, and writing to narrate a single event or several loosely linked events, tell about the events in the order in which they occurred, and provide a reaction to what happene
	Writing	W.K.5	With guidance and support from adults, respond to questions and suggestions from peers and add details to strengthen writing as neede
	Writing	W.K.6	With guidance and support from adults, explore a variety of digital tools to produce and publish writing, including in collaboration with peers.
	Writing	W.K.7	Participate in shared research and writing projects (e.g., explore a number of books by a favorite author and express opinions about them).
	Writing	W.K.8	With guidance and support from adults, recall information from experiences or gather information from provided sources to answer a question.
	Writing	W.1.1	Write opinion pieces in which they introduce the topic or name the book they are writing about, state an opinion, supply a reason for the opinion, and provide some sense of closure.
	Writing	W.1.2	Write informative/explanatory texts in which they name a topic, supply some facts about the topic, and provide some sense of closure.
	Writing	W.1.3	Write narratives in which they recount two or more appropriately sequenced events, include some details regarding what happened, use temporal words to signal event order, and provide some sense of closure.
	Writing	W.1.5	With guidance and support from adults, focus on a topic, respond to questions and suggestions from peers, and add details to strengthen writing as neede
	Writing	W.1.6	With guidance and support from adults, use a variety of digital tools to produce and publish writing, including in collaboration with peers.
	Writing	W.1.7	Participate in shared research and writing projects (e.g., explore a number of “how-to" books on a given topic and use them to write a sequence of instructions).
	Writing	W.1.8	With guidance and support from adults, recall information from experiences or gather information from provided sources to answer a question.
	Writing	W.2.1	Write opinion pieces in which they introduce the topic or book they are writing about, state an opinion, supply reasons that support the opinion, use linking words (e.g., because, and, also) to connect opinion and reasons, and provide a concluding statement or section.
	Writing	W.2.2	Write informative/explanatory texts in which they introduce a topic, use facts and definitions to develop points, and provide a concluding statement or section.
	Writing	W.2.3	Write narratives in which they recount a well- elaborated event or short sequence of events, include details to describe actions, thoughts, and feelings, use temporal words to signal event order, and provide a sense of closure.
	Writing	W.2.5	With guidance and support from adults and peers, focus on a topic and strengthen writing as needed by revising and editing.
	Writing	W.2.6	With guidance and support from adults, use a variety of digital tools to produce and publish writing, including in collaboration with peers.
	Writing	W.2.7	Participate in shared research and writing projects (e.g., read a number of books on a single topic to produce a report; record science observations).
	Writing	W.2.8	Recall information from experiences or gather information from provided sources to answer a question.
	Writing	W.3.1.A	Introduce the topic or text they are writing about, state an opinion, and create an organizational structure that lists reasons.
	Writing	W.3.1.B	Provide reasons that support the opinion.
	Writing	W.3.1.C	Use linking words and phrases (e.g., because, therefore, since, for example) to connect opinion and reasons.
	Writing	W.3.1.D	Provide a concluding statement or section.
	Writing	W.3.2	Write informative/explanatory texts to examine a topic and convey ideas and information clearly.
	Writing	W.3.2.A	Introduce a topic and group related information together; include illustrations when useful to aiding comprehension.
	Writing	W.3.2.B	Develop the topic with facts, definitions, and details.
	Writing	W.3.2.C	Use linking words and phrases (e.g., also, another, and, more, but) to connect ideas within categories of information.
	Writing	W.3.2.D	Provide a concluding statement or section.
	Writing	W.3.3	Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences.
	Writing	W.3.3.A	Establish a situation and introduce a narrator and/or characters; organize an event sequence that unfolds naturally.
	Writing	W.3.3.B	Use dialogue and descriptions of actions, thoughts, and feelings to develop experiences and events or show the response of characters to situations.
	Writing	W.3.3.C	Use temporal words and phrases to signal event order.
	Writing	W.3.3.D	Provide a sense of closure.
	Writing	W.3.4	With guidance and support from adults, produce writing in which the development and organization are appropriate to task and purpose. (Grade-specific expectations for writing types are defined in standards 1–3 above.)
	Writing	W.3.5	With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing. (Editing for conventions should demonstrate command of Language standards 1–3 up to and including grade 3 on page 2)
	Writing	W.3.6	With guidance and support from adults, use technology to produce and publish writing (using keyboarding skills) as well as to interact and collaborate with others.
	Writing	W.3.7	Conduct short research projects that build knowledge about a topi
	Writing	W.3.8	Recall information from experiences or gather information from print and digital sources; take brief notes on sources and sort evidence into provided categories.
	Writing	W.3.10	Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.
	Writing	W.4.1.A	Introduce a topic or text clearly, state an opinion, and create an organizational structure in which related ideas are grouped to support the writer’s purpose.
	Writing	W.4.1.B	Provide reasons that are supported by facts and details.
	Writing	W.4.1.C	Link opinion and reasons using words and phrases (e.g., for instance, in order to, in addition).
	Writing	W.4.1.D	Provide a concluding statement or section related to the opinion presente
	Writing	W.4.2	Write informative/explanatory texts to examine a topic and convey ideas and information clearly.
	Writing	W.4.2.A	Introduce a topic clearly and group related information in paragraphs and sections; include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension.
	Writing	W.4.2.B	Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topi
	Writing	W.4.2.C	Link ideas within categories of information using words and phrases (e.g., another, for example, also, because).
	Writing	W.4.2.D	Use precise language and domain-specific vocabulary to inform about or explain the topi
	Writing	W.4.2.E	Provide a concluding statement or section related to the information or explanation presente
	Writing	W.4.3	Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences.
	Writing	W.4.3.A	Orient the reader by establishing a situationand introducing a narrator and/or characters; organize an event sequence that unfolds naturally.
	Writing	W.4.3.B	Use dialogue and description to develop experiences and events or show the responses of characters to situations.
	Writing	W.4.3.C	Use a variety of transitional words and phrases to manage the sequence of events.
	Writing	W.4.3.D	Use concrete words and phrases and sensory details to convey experiences and events precisely.
	Writing	W.4.3.E	Provide a conclusion that follows from the narrated experiences or events.
	Writing	W.4.4	Produce clear and coherent writing in which the development and organization are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.)
	Writing	W.4.5	With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing. (Editing for conventions should demonstrate command of Language standards 1–3 up to and including grade 4 on page 2)
	Writing	W.4.6	With some guidance and support from adults, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of one page in a single sitting.
	Writing	W.4.7	Conduct short research projects that build knowledge through investigation of different aspects of a topi
	Writing	W.4.8	Recall relevant information from experiences or gather relevant information from print and digital sources; take notes and categorize information, and provide a list of sources.
	Writing	W.4.9	Draw evidence from literary or informational texts to support analysis, reflection, and researc
	Writing	W.4.9.A	Apply grade 4 Reading standards to literature (e.g., “Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text [e.g., a character’s thoughts, words, or actions].”).
	Writing	W.4.9.B	Apply grade 4 Reading standards to informational texts (e.g., “Explain how an author uses reasons and evidence to support particular points in a text”).
	Writing	W.4.10	Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.
	Writing	W.5.1	Write opinion pieces on topics or texts, supporting a point of view with reasons and information.
	Writing	W.5.1.A	Introduce a topic or text clearly, state an opinion, and create an organizational structure in which ideas are logically grouped to support the writer’s purpose.
	Writing	W.5.1.B	Provide logically ordered reasons that are supported by facts and details.
	Writing	W.5.1.C	Link opinion and reasons using words, phrases, and clauses (e.g., consequently, specifically).
	Writing	W.5.1.D	Provide a concluding statement or section related to the opinion presente
	Writing	W.5.2	Write informative/explanatory texts to examine a topic and convey ideas and information clearly.
	Writing	W.5.2.A	Introduce a topic clearly, provide a general observation and focus, and group related information logically; include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension.
	Writing	W.5.2.B	Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topi
	Writing	W.5.2.C	Link ideas within and across categories of information using words, phrases, and clauses (e.g., in contrast, especially).
	Writing	W.5.2.D	Use precise language and domain-specific vocabulary to inform about or explain the topi
	Writing	W.5.2.E	Provide a concluding statement or section related to the information or explanation presente
	Writing	W.5.3	Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences.
	Writing	W.5.3.A	Orient the reader by establishing a situation and introducing a narrator and/or characters; organize an event sequence that unfolds naturally.
	Writing	W.5.3.B	Use narrative techniques, such as dialogue, description, and pacing, to develop experiences and events or show the responses of characters to situations.
	Writing	W.5.3.C	Use a variety of transitional words, phrases, and clauses to manage the sequence of events.
	Writing	W.5.3.D	Use concrete words and phrases and sensory details to convey experiences and events precisely.
	Writing	W.5.3.E	Provide a conclusion that follows from the narrated experiences or events.
	Writing	W.5.4	Produce clear and coherent writing in which the development and organization are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.)
	Writing	W.5.5	With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approac (Editing for conventions should demonstrate command of Language standards 1–3 up to and including grade 5 on page 2)
	Writing	W.5.6	With some guidance and support from adults, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of two pages in a single sitting.
	Writing	W.5.7	Conduct short research projects that use several sources to build knowledge through investigation of different aspects of a topi
	Writing	W.5.9.A	Apply grade 5 Reading standards to literature (e.g., “Compare and contrast two or more characters, settings, or events in a story or a drama, drawing on specific details in the text [e.g., how characters interact]”).
	Writing	W.5.9.B	Apply grade 5 Reading standards to informational texts (e.g., “Explain how an author uses reasons and evidence to support particular points in a text, identifying which reasons and evidence support which point[s]”).
	Writing	W.5.10	Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.
	Writing	W.6.1	Write arguments to support claims with clear reasons and relevant evidence.
	Writing	W.6.1.A	Introduce claim(s) and organize the reasons and evidence clearly.
	Writing	W.6.1.B	Support claim(s) with clear reasons and relevant evidence, using credible sources and demonstrating an understanding of the topic or text.
	Writing	W.6.1.C	Use words, phrases, and clauses to clarify the relationships among claim(s) and reasons.
	Writing	W.6.1.D	Establish and maintain a formal style.
	Writing	W.6.1.E	Provide a concluding statement or section that follows from the argument presente
	Writing	W.6.2	Write informative/explanatory texts to examine a topic and convey ideas, concepts, and information through the selection, organization, and analysis of relevant content.
	Writing	W.6.2.A	Introduce a topic; organize ideas, concepts, and information, using strategies such as definition, classification, comparison/contrast, and cause/effect; include formatting (e.g., headings), graphics (e.g., charts, tables), and multimedia when useful to aiding comprehension.
	Writing	W.6.2.B	Develop the topic with relevant facts, definitions, concrete details, quotations, or other information and examples.
	Writing	W.6.2.C	Use appropriate transitions to clarify the relationships among ideas and concepts.
	Writing	W.6.2.D	Use precise language and domain-specific vocabulary to inform about or explain the topi
	Writing	W.6.2.E	Establish and maintain a formal style.
	Writing	W.6.2.F	Provide a concluding statement or section that follows from the information or explanation presente
	Writing	W.6.3	Write narratives to develop real or imagined experiences or events using effective technique, relevant descriptive details, and well-structured event sequences.
	Writing	W.6.3.A	Engage and orient the reader by establishing a context and introducing a narrator and/or characters; organize an event sequence that unfolds naturally and logically.
	Writing	W.6.3.B	Use narrative techniques, such as dialogue, pacing, and description, to develop experiences, events, and/or characters.
	Writing	W.6.3.C	Use a variety of transition words, phrases, and clauses to convey sequence and signal shifts from one time frame or setting to another.
	Writing	W.6.3.D	Use precise words and phrases, relevant descriptive details, and sensory language to convey experiences and events.
	Writing	W.6.3.E	Provide a conclusion that follows from the narrated experiences or events.
	Writing	W.6.4	Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience.
	Writing	W.6.5	With some guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approac
	Writing	W.6.6	Use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of three pages in a single sitting.
	Writing	W.6.7	Conduct short research projects to answer a question, drawing on several sources and refocusing the inquiry when appropriate.
	Writing	W.6.8	Gather relevant information from multiple print and digital sources; assess the credibility of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and providing basic bibliographic information for sources.
	Writing	W.6.9	Draw evidence from literary or informational texts to support analysis, reflection, and researc
	Writing	W.6.9.A	Apply grade 6 Reading standards to literature (e.g., “Compare and contrast texts in different forms or genres [e.g., stories and poems; historical novels and fantasy stories] in terms of their approaches to similar themes and topics”).
	Writing	W.6.9.B	Apply grade 6 Reading standards to literary nonfiction (e.g., “Trace and evaluate the argument and specific claims in a text, distinguishing claims that are supported by reasons and evidence from claims that are not”).
	Writing	W.6.10	Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.
	Writing	W.7.1	Write arguments to support claims with clear reasons and relevant evidence.
	Writing	W.7.1.A	Introduce claim(s), acknowledge alternate or opposing claims, and organize the reasons and evidence logically.
	Writing	W.7.1.B	Support claim(s) with logical reasoning and relevant evidence, using accurate, credible sources and demonstrating an understanding of the topic or text.
	Writing	W.7.1.C	Use words, phrases, and clauses to create cohesion and clarify the relationships among claim(s), reasons, and evidence.
	Writing	W.7.1.D	Establish and maintain a formal style.
	Writing	W.7.1.E	Provide a concluding statement or section that follows from and supports the argument presente
	Writing	W.7.2	Write informative/explanatory texts to examine a topic and convey ideas, concepts, and information through the selection, organization, and analysis of relevant content.
	Writing	W.7.2.A	Introduce a topic clearly, previewing what is to follow; organize ideas, concepts, and information, using strategies such as definition, classification, comparison/contrast, and cause/effect; include formatting (e.g., headings), graphics (e.g., charts, tables), and multimedia when useful to aiding comprehension.
	Writing	W.7.2.B	Develop the topic with relevant facts, definitions, concrete details, quotations, or other information and examples.
	Writing	W.7.2.C	Use appropriate transitions to create cohesion and clarify the relationships among ideas and concepts.
	Writing	W.7.2.D	Use precise language and domain-specific vocabulary to inform about or explain the topi
	Writing	W.7.2.E	Establish and maintain a formal style.
	Writing	W.7.2.F	Provide a concluding statement or section that follows from and supports the information or explanation presente
	Writing	W.7.3	Write narratives to develop real or imagined experiences or events using effective technique, relevant descriptive details, and well-structured event sequences.
	Writing	W.7.3.A	Engage and orient the reader by establishing a context and point of view and introducing a narrator and/or characters; organize an event sequence that unfolds naturally and logically.
	Writing	W.7.3.B	Use narrative techniques, such as dialogue, pacing, and description, to develop experiences, events, and/or characters.
	Writing	W.7.3.C	Use a variety of transition words, phrases, and clauses to convey sequence and signal shifts from one time frame or setting to another.
	Writing	W.7.3.D	Use precise words and phrases, relevant descriptive details, and sensory language to capture the action and convey experiences and events.
	Writing	W.7.3.E	Provide a conclusion that follows from and reflects on the narrated experiences or events.
	Writing	W.7.4	Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience.
	Writing	W.7.5	With some guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on how well purpose and audience have been addresse
	Writing	W.7.6	Use technology, including the Internet, to produce and publish writing and link to and cite sources as well as to interact and collaborate with others, including linking to and citing sources.
	Writing	W.7.7	Conduct short research projects to answer a question, drawing on several sources and generating additional related, focused questions for further research and investigation.
	Writing	W.7.8	Gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a standard format for citation.
	Writing	W.7.9	Draw evidence from literary or informational texts to support analysis, reflection, and researc
	Writing	W.7.9.A	Apply grade 7 Reading standards to literature (e.g., “Compare and contrast a fictional portrayal of a time, place, or character and a historical account of the same period as a means of understanding how authors of fiction use or alter history”).
